file,radius,angle,centre_diff,centre_diff_x,centre_diff_y,centre_diff_z,x_normal_device,y_normal_device,z_normal_device,x_normal_object,y_normal_object,z_normal_object
R15All.csv,0.007239135207924186,5.505783274484545,0.06748850157750527,-0.013399154674617025,0.06612806231851631,0.0014966205868701676,0.007872318558868326,0.9999689600628663,-0.00032482502599184794,-0.08253829788600243,0.9960775632469822,0.031889142008466036
R11All.csv,0.022095311625244335,10.250861195690566,0.07057532178135448,-0.033125616428761384,0.06228011973442227,0.0021808866596702003,0.005495628556291632,0.999978689442644,0.0035240214730805934,-0.1386439157979919,0.9844404935019504,0.10795730343907489
R5All.csv,0.017138680568566062,8.775576034031179,0.07051401096408255,-0.03224324692973107,0.06216883920973104,0.008224001519075097,0.008163646581639894,0.9999666211235386,0.00033393601698536446,-0.09803009114244962,0.989090084828595,0.10995865279442767
R9All.csv,0.023402407194890885,10.748215426217445,0.06764555244651599,-0.033723647374535926,0.057996237182573074,0.008664458795275665,0.00638118054387633,0.9999787855139926,0.0013073090021892167,-0.1563760317147907,0.9833539686549247,0.09252842285343518
R13All.csv,0.009164367789020635,7.037080152934035,0.06846135139355301,-0.017247745149850335,0.06602990047835844,0.0054336143307597284,0.005928595998971633,0.9999823198658118,0.0004601144095387902,-0.049460610712585465,0.9927273574402118,0.10975446131120252
R7All.csv,0.017428656143077734,10.32132550240553,0.06652313191272784,-0.02556394855373792,0.06068456897265406,0.0094442947022646,0.007144090215659352,0.9999727753524716,0.0018467617240809854,-0.10362216672788108,0.9843219088855698,0.14273340972066478
R2All.csv,0.014745008619946388,4.855985319193489,0.07249973973875884,-0.023373065535816667,0.06739484084370995,0.01295559714166783,0.009518950287996101,0.9999518449362075,-0.002386921466961186,0.015300994504590354,0.9965088588660433,0.0820729783099641
R14All.csv,0.009825212426932097,6.3175252432947815,0.07315123491253951,-0.026962103744769872,0.06787094540281391,-0.004205104162093853,0.007799950171786786,0.999969095614694,0.0009841711484328995,-0.10131720511241293,0.9947330788476436,0.015521784513950747
R4All.csv,0.02185925646778383,169.56234394609587,0.0634907870178044,-0.025813297375918892,0.05737871164427544,0.00851100257112336,0.00385240129085394,0.9999925359141522,-0.00029516144374736985,0.16318817610394792,-0.9841092872414958,-0.06998949881876156
R8All.csv,0.020975440981077734,11.080279808732199,0.06494001672331982,-0.026236267949620057,0.05816500418787962,0.012070472398574283,0.007397838286894421,0.9999704115318249,-0.0021090399599907393,-0.1691154642629696,0.9827956280453876,0.07424764805697166
R10All.csv,0.021283591586898964,8.173550903333718,0.07059938927655258,-0.03375680758020175,0.061538365392653116,0.007601400727218377,0.006646167535264661,0.9999779116684586,6.806086980592325e-05,-0.12139514670406475,0.9906664416660138,0.06199370704754227
R6All.csv,0.026333518530623674,4.200859529020588,0.0646152350219608,-0.023556588490181662,0.06015519286079041,0.001252400706077128,0.005327433801634386,0.999985479541216,0.0008118841133752921,-0.06760286319226164,0.9976930484470903,-0.006199513574556368
R12All.csv,0.012644313044933148,5.30688132153607,0.07148913227279602,-0.029334699861597868,0.06514343839327652,0.002550264976170613,0.0058380472252841245,0.9999806394268783,0.0021535960639637404,-0.0547824103115134,0.9958975988999089,0.07201985855205055
Drei-k2All.csv,0.06078903697518455,1.7321564339742936,0.10622569830797557,0.0014136929992680791,0.10583568707635482,-0.008983751677153817,0.00015721730007841884,-0.9999989145859066,-0.0014649606576347689,0.02588704591645645,-0.9995146831221294,-0.017327985370169774
Drei-k1All.csv,0.057191123809008364,179.69214476794758,0.10812161832804598,0.006448062035457225,0.10782847279031271,0.004661255364313055,0.0030264520836832407,-0.9999887785026136,-0.0036446476697014453,-0.008292435062800306,0.9999622951958167,0.002577539028697599
Drei-k12All.csv,0.05554852566071955,1.0120551543914287,0.12000216450330625,0.02268125483371153,0.11776276315381096,-0.004244028631646524,-0.0034784119876386833,0.9999843650991702,0.00437837952373861,0.012942658062965174,0.9998569968801305,0.01088454831911404
Drei-k10All.csv,0.045159055905287626,178.54829515957064,0.12436872573936461,0.022356359336408227,0.12192068819246193,-0.010154749131867202,0.004302093818383711,-0.999989257717498,-0.0017252357476593635,-0.02098052177148904,0.9995636392427876,0.02079299906003728
Drei-k6All.csv,0.029521836969552562,178.3950902141357,0.12378432271142033,0.008372286072997337,0.12347739352497533,0.0024076260746481726,0.004622048052129438,-0.9999867990374783,-0.002244643085609687,-0.009360959262412314,0.9995106510167481,0.02984679121384654
Drei-k14All.csv,0.05023495211291195,2.581392026970698,0.11968857813079536,0.009111231945315268,0.11923900469851789,0.004939731360813049,-0.004538144005693603,0.9999863477035674,0.002590300265093174,-0.041693798390501455,0.9987370549923268,0.028034303291265664
Drei-k8All.csv,0.06099099464337771,1.2958413768415789,0.11586089392966352,-0.003023591821883498,0.11582113397924765,-0.0002637393344664396,0.0035008683567088507,-0.9999921783523062,-0.0018404224944982527,0.01840113058366885,-0.9996529585332462,-0.018851018247560733
Drei-k4All.csv,0.03038052213807908,1.6860459321054528,0.11636226208755014,0.005080134127784075,0.11574166407755926,0.010873613563708417,0.0024869455950095876,-0.9999934012543255,-0.0026481218651330015,-0.007434898088753476,-0.9995117793422887,-0.030346750178909063
Drei-k13All.csv,0.05233257136287152,0.9740290349200134,0.12323939446043138,0.027268163336598206,0.1184779254653352,-0.02018357730068887,-0.007178083348027808,0.9999452914565847,0.007608496123042707,0.008320821514965111,0.9999651863967689,0.0006244387808025753
Drei-k11All.csv,0.05041486136553166,179.44373310366174,0.12460142917046454,0.0064935824578756796,0.12171306804253623,-0.025870419514534504,0.004227122077611798,-0.9999851856425657,-0.0034292760671446004,-0.008815932800930806,0.999889319651541,0.011984480615707959
Drei-k3All.csv,0.05205672787460865,178.99161652168465,0.1195920234558308,0.023537284867473418,0.11494725888462298,-0.02313819289051877,-0.00040132800531682755,-0.999999815735503,-0.000455483030799379,0.012370209352722568,0.9998342665296932,0.013357297391291848
Drei-k15All.csv,0.04651707698504069,178.58788706964222,0.12368649233552623,0.025560328992307868,0.12033524575473664,-0.012823673312210904,0.007645451919280768,-0.9999682361355033,-0.002252506381672079,-0.017899379457243222,0.999535657210411,0.024659322375054717
Drei-k7All.csv,0.06224571163955725,0.35421604303842524,0.11536674539481179,0.009855977179557773,0.11477593008321652,-0.006231495034095591,0.0028418463395253465,-0.9999908629502279,-0.003193419083213406,0.008259004817685038,-0.9999468457642232,-0.006172073039303291
Drei-k9All.csv,0.056591282844412186,177.4957052382522,0.11575776889613121,-0.010118366022960457,0.11531368954908494,0.00048242244224394604,0.003379288779205935,-0.99998742778896,-0.0037046823569748715,-0.04677631409514555,0.9989044665363842,-0.001357635198912242
Drei-k5All.csv,0.05639954509847131,179.5421806142453,0.11175957724673809,0.006739947533878854,0.11116675700686685,-0.009312805709688066,-0.006530627974380974,0.9999649443116645,0.0052403288093075505,-0.0011318702104222195,-0.9999949344703923,-0.0029748787171894665
Gross-k2All.csv,0.007253283601931915,10.411313232621334,0.13239880007716956,0.03321815349228685,0.1269370848352822,-0.017691043891120417,0.005023382744068491,-0.9999811507525255,-0.003530405849509259,-0.1505396816133196,-0.9839731535710106,-0.09557529655345345
Gross-k3All.csv,0.004943685265272957,169.40774100399892,0.13277551150629294,0.012467059590575702,0.1283167484076122,-0.03176036774063418,-0.009943859987116829,0.9999471572149694,0.002608146133976277,-0.1688845456011443,-0.984572189534862,-0.04577787513223607
Gross-k1All.csv,0.01181690996106404,17.402707491793304,0.12639641060111986,0.019532276556979977,0.12485880320100695,-0.002195916337375703,0.0031437158336759924,-0.9999950557231656,7.46992655649354e-05,-0.12121044441974495,-0.9546322859123397,-0.27200225524312893
Gross-k8All.csv,0.009120423327924291,15.807739384862908,0.12707617215524109,0.023626243464952124,0.12472545269523239,-0.00580651352643069,0.004991541461108159,-0.9999854310604035,-0.002054794583665606,-0.23070865265009233,-0.9630614697954515,-0.1388744864537899
Gross-k4All.csv,0.009057162712735453,18.166730084037404,0.12813319559431494,0.01929373720498151,0.12666886242131947,0.0009310267262114813,0.006729936058319582,-0.9999731945586046,-0.002884115966905561,-0.2408400845422572,-0.9512438380113359,-0.19269461415187794
Gross-k6All.csv,0.012529891874328673,17.989146419890908,0.12143198606580263,0.02822158366955052,0.11810614522525964,0.0004559770802601282,0.0033581062700322926,-0.9999900014051694,-0.002953000502614646,-0.18949275716335107,-0.9510398683924459,-0.24416319073666704
Gross-k5All.csv,0.008569832364518977,18.37082863830103,0.12770750716902526,0.02701138497613742,0.12481208039167746,-0.0012397811496318578,0.004011569665179588,-0.9999725068909856,-0.006236406896556192,-0.231597283193631,-0.9486479530720315,-0.2154756588331355
Gross-k7All.csv,0.009979414004865655,10.066712035034477,0.1293494876107643,0.014858067853954271,0.12464835720769796,-0.03119799368928544,0.008673185622856714,-0.9999575872370731,-0.003098318602433676,-0.13002141697918573,-0.9854348112337579,-0.10960229895131642
Gross-k12All.csv,0.018572704084107893,174.19180611096473,0.1307123348591994,0.028442849094873934,0.127342187404631,0.00779013008322349,0.005918891325813108,-0.9999769980580089,-0.003312111164404765,0.07314764034925543,0.9951018461124735,0.066496154587185
Gross-k10All.csv,0.010605099655947466,13.005711250672716,0.13199014723415506,0.03414254182806331,0.12746558891338355,-0.0028652133214106534,0.0040978830677451785,-0.9999913074699842,-0.000769635520824736,-0.15580777978401802,-0.9748720578827345,-0.15921182907766893
Gross-k14All.csv,0.015075691584787354,22.650701954266108,0.12330595489989875,0.017558925884392007,0.12202611835004795,0.002380982146590327,0.0039775905252557855,-0.9999906099895833,-0.0017200890309003686,-0.20732991407384987,-0.9231462462950516,-0.32375193386524487
Gross-k9All.csv,0.010723288448999665,2.5855382939236096,0.12955445217173817,0.017884732276799875,0.1282900882557454,-0.0024790490595079095,0.00209316805227092,-0.9999977872038285,-0.00021032106809465217,0.03060972701225032,-0.9989274339410996,0.034742284497214775
Gross-k13All.csv,0.013039714121726552,171.04008181636826,0.12895461790254517,0.018977687682055322,0.12744007162817383,0.005307446847563124,0.002349723774017368,-0.9999926197243123,-0.003039620879839832,0.14980583307702725,0.9880462780219951,0.036369834519553126
